    k     n             Re[I(theta1)]             Im[I(theta1)]
    4    77    4.9954611692743803e+19    1.2144424052888988e+14
    4    78    9.3233672810461348e+19    2.2376370408485409e+14
    4    79    1.7401316230334349e+20    4.1236884888136206e+14
    4    80    3.2479063681454631e+20    7.6008773812981700e+14
    4    81    6.0622937999324112e+20    1.4012689797953078e+15
    4    82    1.1315728278165878e+21    2.5837916355482875e+15
    4    83    2.1122244044057745e+21    4.7650779811728470e+15
    4    84    3.9428438128450805e+21    8.7893645598833740e+15
    4    85    7.3602236749324443e+21    1.6215051483774228e+16
    4    86    1.3739923524052310e+22    2.9919275074469092e+16
    4    87    2.5650121077840513e+22    5.5214636949132496e+16
    4    88    4.7885745904450366e+22    1.0191224690378742e+17
    4    89    8.9399430995960236e+22    1.8813350994471418e+17
    4    90    1.6690710974050344e+23    3.4735393952717792e+17
    4    91    3.1162078898493550e+23    6.4142117309075558e+17
    4    92    5.8182104987960885e+23    1.1846173438826734e+18
    4    93    1.0863349979554148e+24    2.1881414338095309e+18
    4    94    2.0283801836805964e+24    4.0423509090894454e+18
    4    95    3.7874429740622391e+24    7.4688337793596498e+18
    4    96    7.0721898312108572e+24    1.3801637444518154e+19
    4    97    1.3206042355609745e+25    2.5507410949209399e+19
    4    98    2.4660526048942072e+25    4.7147538484102963e+19
    4    99    4.6051392337980887e+25    8.7158051644414427e+19
    5     0   -1.5901092325226067e-13   -1.5901406203305512e-13
    5     1    2.5924077133098897e-05    3.9141402374964560e-08
    5     2    8.7128584903819876e-04    3.3525192953879750e-07
    5     3    7.1747286376957964e-03    1.2651554259323755e-06
    5     4    3.3815068185636871e-02    3.4921239153383910e-06
    5     5    1.1887738157663350e-01    8.2433335347349334e-06
    5     6    3.5041222803171551e-01    1.7803455544260986e-05
    5     7    9.2101967927778627e-01    3.6409660468162322e-05
    5     8    2.2376256602622724e+00    7.1881510264138382e-05
    5     9    5.1396704225728715e+00    1.3858992791657121e-04
    5    10    1.1328723796475476e+01    2.6286190636955556e-04
    5    11    2.4208057605525607e+01    4.9281242872531461e-04
    5    12    5.0513337733263832e+01    9.1622048276111335e-04
    5    13    1.0346387291673190e+02    1.6930187473794536e-03
    5    14    2.0882649369250177e+02    3.1143313186191776e-03
    5    15    4.1654239490359527e+02    5.7097436029987167e-03
    5    16    8.2295243459861877e+02    1.0442212413005067e-02
    5    17    1.6131708782374067e+03    1.9062254384257869e-02
    5    18    3.1416910343370296e+03    3.4751679337909375e-02
    5    19    6.0854175889923854e+03    6.3293821396975980e-02
    5    20    1.1733707536996808e+04    1.1520142744495243e-01
    5    21    2.2537260895285755e+04    2.0958701830791138e-01
    5    22    4.3145509242601343e+04    3.8120479559608267e-01
    5    23    8.2364978422933636e+04    6.9326725825822511e-01
    5    24    1.5685245348210563e+05    1.2607801572620696e+00
    5    25    2.9807335811839614e+05    2.2930431293680620e+00
    5    26    5.6540155586621282e+05    4.1710854903286663e+00
    5    27    1.0707630720606165e+06    7.5888055091848337e+00
    5    28    2.0249664868749205e+06    1.3810314818328422e+01
    5    29    3.8247537459232984e+06    2.5139337789752545e+01
    5    30    7.2162755632961402e+06    4.5775718187921370e+01
    5    31    1.3601942331836291e+07    8.3378849310626919e+01
    5    32    2.5616152835354578e+07    1.5192253097874709e+02
    5    33    4.8205090159472972e+07    2.7690987777341320e+02
    5    34    9.0651207276364282e+07    5.0490267284976812e+02
    5    35    1.7036769708907062e+08    9.2094074113998408e+02
    5    36    3.2000839619650507e+08    1.6803950376343228e+03
    5    37    6.0078654785756361e+08    3.0672340292649919e+03
    5    38    1.1274185609026034e+09    5.6006414375724471e+03
    5    39    2.1148294002284300e+09    1.0230172828089499e+04
    5    40    3.9655880398732924e+09    1.8693091464549248e+04
    5    41    7.4335631593840389e+09    3.4168864190491979e+04
    5    42    1.3930193197704622e+10    6.2478305853696635e+04
    5    43    2.6097564698926411e+10    1.1428127533576111e+05
    5    44    4.8880586032692924e+10    2.0910563255029527e+05
    5    45    9.1532674334650360e+10    3.8273552722611936e+05
    5    46    1.7136732193671448e+11    7.0076387620231882e+05
    5    47    3.2077455401944708e+11    1.2834588553702193e+06
    5    48    6.0034240933402747e+11    2.3514021316886153e+06
    5    49    1.1233933502605828e+12    4.3092724706600206e+06
    5    50    2.1018623915342439e+12    7.8996976120877694e+06
    5    51    3.9320739045627124e+12    1.4485844811982078e+07
    5    52    7.3551053905295020e+12    2.6570604696621615e+07
    5    53    1.3756577677649816e+13    4.8750685244199708e+07
    5    54    2.5727064649195078e+13    8.9470352169893831e+07
    5    55    4.8109639263022938e+13    1.6424577327018905e+08
    5    56    8.9957914309027641e+13    3.0159450849746782e+08
    5    57    1.6819580846367203e+14    5.5394215041904259e+08
    5    58    3.1445775842253775e+14    1.0176883017500677e+09
    5    59    5.8787287323819963e+14    1.8701318153825994e+09
    5    60    1.0989574593770231e+15    3.4374346595077243e+09
    5    61    2.0542670313648953e+15    6.3197407417865372e+09
    5    62    3.8398431965459485e+15    1.1621561459683073e+10
    5    63    7.1771583121558960e+15    2.1376076665283394e+10
    5    64    1.3414538048734730e+16    3.9326721527902382e+10
    5    65    2.5071750702763092e+16    7.2367188969047409e+10
    5    66    4.6857682446250088e+16    1.3319499805491006e+11
    5    67    8.7572047348458688e+16    2.4520225917019614e+11
    5    68    1.6365904128050099e+17    4.5149141089313318e+11
    5    69    3.0584786704401645e+17    8.3149793672248120e+11
    5    70    5.7156145025527578e+17    1.5316436939636196e+12
    5    71    1.0681036757437338e+18    2.8218731244203682e+12
    5    72    1.9959874669722542e+18    5.1999444733610186e+12
    5    73    3.7298981817084191e+18    9.5838450025621055e+12
    5    74    6.9699825959712922e+18    1.7666849839037359e+13
    5    75    1.3024548812285334e+19    3.2572805484364984e+13
    5    76    2.4338321993922929e+19    6.0065682599876727e+13
    5    77    4.5479549371942822e+19    1.1078256128470994e+14
    5    78    8.4984520527596782e+19    2.0435661014986056e+14
    5    79    1.5880427781832606e+20    3.7703085115754438e+14
    5    80    2.9674523755830490e+20    6.9572024387703575e+14
    5    81    5.5450437028006422e+20    1.2839869943849083e+15
    5    82    1.0361586902592362e+21    2.3700284218264780e+15
    5    83    1.9361903792097172e+21    4.3753437096640205e+15
    5    84    3.6180177702022068e+21    8.0785843954774230e+15
    5    85    6.7607446101459426e+21    1.4918379055678446e+16
    5    86    1.2633389365703163e+22    2.7553078531727412e+16
    5    87    2.3607339396228939e+22    5.0895526706647608e+16
    5    88    4.4113985061401391e+22    9.4026221881077456e+16
    5    89    8.2434285790452244e+22    1.7373094206515798e+17
    5    90    1.5404302652217068e+23    3.2104294680258195e+17
    5    91    2.8785846121554112e+23    5.9334302409412902e+17
    5    92    5.3792156082240815e+23    1.0967415644530406e+18
    5    93    1.0052222362831795e+24    2.0274845275222804e+18
    5    94    1.8784886594515676e+24    3.7485614272463974e+18
    5    95    3.5104159846366511e+24    6.9314585324531784e+18
    5    96    6.5601270763570085e+24    1.2818483245259889e+19
    5    97    1.2259414236738000e+25    2.3708265651282498e+19
    5    98    2.2910317698321793e+25    4.3854403266435310e+19
    5    99    4.2815058621933022e+25    8.1128989312942113e+19
    6     0    2.4399079754882137e-21   -2.8841675806356051e-16
    6     1    1.3542042926809213e-06    2.4490060856965223e-09
    6     2    9.0397056288551547e-05    4.1438081855929883e-08
    6     3    1.1040149950572980e-03    2.2999849730838757e-07
    6     4    6.8322301666914279e-03    8.2487165422480267e-07
    6     5    2.9461983936966082e-02    2.3603088618802150e-06
    6     6    1.0195293856073144e-01    5.9108778876914706e-06
    6     7    3.0508020209238801e-01    1.3594132099812853e-05
    6     8    8.2493864184197618e-01    2.9521413222877642e-05
    6     9    2.0727152165706548e+00    6.1584667473751914e-05
    6    10    4.9301452914936101e+00    1.2479879749080752e-04
    6    11    1.1246089614145218e+01    2.4753110423393328e-04
    6    12    2.4830710042673651e+01    4.8307777816453167e-04
    6    13    5.3428868951009591e+01    9.3112593782343532e-04
    6    14    1.1260939708225089e+02    1.7774654039777998e-03
    6    15    2.3338435521820028e+02    3.3673512693885802e-03
    6    16    4.7705955635953950e+02    6.3408549551056542e-03
    6    17    9.6405304384707961e+02    1.1882314245243206e-02
    6    18    1.9296085455534267e+03    2.2179664103264975e-02
    6    19    3.8311507449248147e+03    4.1269635174674912e-02
    6    20    7.5545571973918186e+03    7.6592080806817509e-02
    6    21    1.4809489657424134e+04    1.4184708418766379e-01
    6    22    2.8885382016476557e+04    2.6224488430664628e-01
    6    23    5.6094254718667391e+04    4.8414989199770253e-01
    6    24    1.0851950844958071e+05    8.9279282500562962e-01
    6    25    2.0924459393156884e+05    1.6447957425374806e+00
    6    26    4.0228482056239195e+05    3.0278921107009431e+00
    6    27    7.7142884433470818e+05    5.5705738679763162e+00
    6    28    1.4759417598690744e+06    1.0243400716532136e+01
    6    29    2.8181497102467734e+06    1.8828602035132320e+01
    6    30    5.3712552787358323e+06    3.4598686034839801e+01
    6    31    1.0220855264113726e+07    6.3562474546557695e+01
    6    32    1.9420955285854850e+07    1.1675319746438510e+02
    6    33    3.6854372238486201e+07    2.1443051336298072e+02
    6    34    6.9855082864789262e+07    3.9379822764503592e+02
    6    35    1.3226546721295983e+08    7.2318086591971939e+02
    6    36    2.5019442567092875e+08    1.3280677864323534e+03
    6    37    4.7285701611845899e+08    2.4389659856775174e+03
    6    38    8.9297069427231932e+08    4.4793363230149325e+03
    6    39    1.6851174069989102e+09    8.2272128433298931e+03
    6    40    3.1778685374577579e+09    1.5112291275314428e+04
    6    41    5.9893389993753958e+09    2.7762123280058859e+04
    6    42    1.1281867619434902e+10    5.1006451060294909e+04
    6    43    2.1240366044458797e+10    9.3724266284842830e+04
    6    44    3.9970513092013863e+10    1.7224127375658529e+05
    6    45    7.5184845943194397e+10    3.1658019550098054e+05
    6    46    1.4136711533301074e+11    5.8196135854147689e+05
    6    47    2.6570960421547870e+11    1.0699673710714518e+06
    6    48    4.9925102968207355e+11    1.9674992615735580e+06
    6    49    9.3776617041886572e+11    3.6184919301636112e+06
    6    50    1.7609380838367354e+12    6.6559591173893716e+06
    6    51    3.3058012375163560e+12    1.2245159445585996e+07
    6    52    6.2044164193385625e+12    2.2531470057915583e+07
    6    53    1.1641914658263621e+13    4.1465434366055734e+07
    6    54    2.1840081270830551e+13    7.6322865352023154e+07
    6    55    4.0963492674075125e+13    1.4050599927195948e+08
    6    56    7.6817223417069656e+13    2.5870611294960970e+08
    6    57    1.4402725030175581e+14    4.7641989503936845e+08
    6    58    2.6999783696801097e+14    8.7749392771381652e+08
    6    59    5.0606951695949931e+14    1.6164748643546779e+09
    6    60    9.4841567530555100e+14    2.9782688433434353e+09
    6    61    1.7771740807889330e+15    5.4881804995405550e+09
    6    62    3.3297197076481415e+15    1.0114904980633667e+10
    6    63    6.2378557515367540e+15    1.8645047929948242e+10
    6    64    1.1684662235169868e+16    3.4374214464913475e+10
    6    65    2.1885334793959956e+16    6.3382434525753632e+10
    6    66    4.0987292090251272e+16    1.1688833056725150e+11
    6    67    7.6755034444119680e+16    2.1559502215509860e+11
    6    68    1.4372375743398304e+17    3.9771397212097449e+11
    6    69    2.6910178239731254e+17    7.3378142371157043e+11
    6    70    5.0381724434189958e+17    1.3540213517608618e+12
    6    71    9.4319156355254438e+17    2.4988859276823540e+12
    6    72    1.7656274303643310e+18    4.6124178891038896e+12
    6    73    3.3050059339268833e+18    8.5147389942193301e+12
    6    74    6.1861587718048451e+18    1.5720765336006268e+13
    6    75    1.1578359957980279e+19    2.9029186305504418e+13
    6    76    2.1669636548905796e+19    5.3611018165314195e+13
    6    77    4.0554228456201658e+19    9.9021716451857750e+13
    6    78    7.5893023415252074e+19    1.8292086228332619e+14
    6    79    1.4202014230470045e+20    3.3794935666643463e+14
    6    80    2.6575504756906135e+20    6.2444588659803800e+14
    6    81    4.9727615592393251e+20    1.1539633348238210e+15
    6    82    9.3046334320390727e+20    2.1327622763644193e+15
    6    83    1.7409542000464654e+21    3.9422609038930700e+15
    6    84    3.2573373696045435e+21    7.2878594804162240e+15
    6    85    6.0943343529480778e+21    1.3474280515572398e+16
    6    86    1.1401939378056479e+22    2.4915029656753544e+16
    6    87    2.1331471930532244e+22    4.6075147615207824e+16
    6    88    3.9907383652172402e+22    8.5215941937432832e+16
    6    89    7.4658055643374308e+22    1.5762425387179533e+17
    6    90    1.3966632182956874e+23    2.9158999989970963e+17
    6    91    2.6127562743187685e+23    5.3947200316435578e+17
    6    92    4.8876357661808729e+23    9.9818543252039718e+17
    6    93    9.1430694654641684e+23    1.8471361729314975e+18
    6    94    1.7103261882616554e+24    3.4184664184494351e+18
    6    95    3.1993376516793320e+24    6.3271452096188078e+18
    6    96    5.9846099858845364e+24    1.1711910255708459e+19
    6    97    1.1194551247168385e+25    2.1681558778768302e+19
    6    98    2.0939821651499359e+25    4.0141675277989601e+19
    6    99    3.9168333531465436e+25    7.4326231303391281e+19
    7     0    2.2420028774117666e-19   -2.2419696861352563e-19
    7     1    6.0669736516564825e-08    1.2785509630452041e-10
    7     2    8.0575256870909671e-06    4.2895209618058255e-09
