    k     n             Re[I(theta1)]             Im[I(theta1)]
    4    80    3.2479063672825269e+20    7.6008773806515920e+15
    4    81    6.0622937983607112e+20    1.4012689796789342e+16
    4    82    1.1315728275302327e+21    2.5837916353387324e+16
    4    83    2.1122244038839092e+21    4.7650779807953800e+16
    4    84    3.9428438118936556e+21    8.7893645592030224e+16
    4    85    7.3602236731974463e+21    1.6215051482547619e+17
    4    86    1.3739923520887078e+22    2.9919275072255878e+17
    4    87    2.5650121072065049e+22    5.5214636945138899e+17
    4    88    4.7885745893908796e+22    1.0191224689657775e+18
    4    89    8.9399430976714756e+22    1.8813350993169464e+18
    4    90    1.6690710970535567e+23    3.4735393950365327e+18
    4    91    3.1162078892073097e+23    6.4142117304823859e+18
    4    92    5.8182104976228424e+23    1.1846173438057794e+19
    4    93    1.0863349977409981e+24    2.1881414336704774e+19
    4    94    2.0283801832886030e+24    4.0423509088378192e+19
    4    95    3.7874429733454326e+24    7.4688337789041738e+19
    4    96    7.0721898298997422e+24    1.3801637443693344e+20
    4    97    1.3206042353211053e+25    2.5507410947715331e+20
    4    98    2.4660526044552684e+25    4.7147538481395814e+20
    4    99    4.6051392329946704e+25    8.7158051639507393e+20
    5     0   -5.0279202261147548e-11   -5.0289127957523981e-11
    5     1    2.5922306741239312e-05    3.9141211919236769e-07
    5     2    8.7128189022064244e-04    3.3525180164389878e-06
    5     3    7.1747215453844262e-03    1.2651552980996815e-05
    5     4    3.3815056239311608e-02    3.4921237635099607e-05
    5     5    1.1887736182267636e-01    8.2433333373081760e-05
    5     6    3.5041219548678643e-01    1.7803455273247430e-04
    5     7    9.2101962556494910e-01    3.6409660082418853e-04
    5     8    2.2376255712846671e+00    7.1881509700419790e-04
    5     9    5.1396702745433549e+00    1.3858992707573093e-03
    5    10    1.1328723549126337e+01    2.6286190509438520e-03
    5    11    2.4208057190466612e+01    4.9281242676446034e-03
    5    12    5.0513337033970927e+01    9.1622047970991993e-03
    5    13    1.0346387173406352e+02    1.6930187425824555e-02
    5    14    2.0882649168513279e+02    3.1143313110086959e-02
    5    15    4.1654239148489040e+02    5.7097435908266742e-02
    5    16    8.2295242875769179e+02    1.0442212393395556e-01
    5    17    1.6131708682279871e+03    1.9062254352458263e-01
    5    18    3.1416910171354175e+03    3.4751679286032822e-01
    5    19    6.0854175593512664e+03    6.3293821311882392e-01
    5    20    1.1733707485790705e+04    1.1520142730466860e+00
    5    21    2.2537260806612783e+04    2.0958701807556546e+00
    5    22    4.3145509088697596e+04    3.8120479520959574e+00
    5    23    8.2364978155237171e+04    6.9326725761276364e+00
    5    24    1.5685245301552553e+05    1.2607801561800621e+01
    5    25    2.9807335730358982e+05    2.2930431275479137e+01
    5    26    5.6540155444065144e+05    4.1710854872567680e+01
    5    27    1.0707630695620973e+06    7.5888055039843465e+01
    5    28    2.0249664824885156e+06    1.3810314809498817e+02
    5    29    3.8247537382102078e+06    2.5139337774720400e+02
    5    30    7.2162755497125816e+06    4.5775718162262910e+02
    5    31    1.3601942307879310e+07    8.3378849266723068e+02
    5    32    2.5616152793043315e+07    1.5192253090345007e+03
    5    33    4.8205090084645398e+07    2.7690987764398869e+03
    5    34    9.0651207143862322e+07    5.0490267262683992e+03
    5    35    1.7036769685415331e+08    9.2094074075527224e+03
    5    36    3.2000839577952141e+08    1.6803950369690403e+04
    5    37    6.0078654711656952e+08    3.0672340281124703e+04
    5    38    1.1274185595844045e+09    5.6006414355724090e+04
    5    39    2.1148293978809693e+09    1.0230172824613005e+05
    5    40    3.9655880356886783e+09    1.8693091458496577e+05
    5    41    7.4335631519172840e+09    3.4168864179938054e+05
    5    42    1.3930193184369135e+10    6.2478305835267482e+05
    5    43    2.6097564675087994e+10    1.1428127530353460e+06
    5    44    4.8880585990042580e+10    2.0910563249386512e+06
    5    45    9.1532674258278900e+10    3.8273552712717857e+06
    5    46    1.7136732179985193e+11    7.0076387602863237e+06
    5    47    3.2077455377398730e+11    1.2834588550649432e+07
    5    48    6.0034240889347144e+11    2.3514021311514381e+07
    5    49    1.1233933494692834e+12    4.3092724697137050e+07
    5    50    2.1018623901119783e+12    7.8996976104189590e+07
    5    51    3.9320739020045757e+12    1.4485844809035942e+08
    5    52    7.3551053859253398e+12    2.6570604691415340e+08
    5    53    1.3756577669357846e+13    4.8750685234990335e+08
    5    54    2.5727064634252309e+13    8.9470352153588319e+08
    5    55    4.8109639236078641e+13    1.6424577324129307e+09
    5    56    8.9957914260413922e+13    3.0159450844621353e+09
    5    57    1.6819580837591356e+14    5.5394215032805710e+09
    5    58    3.1445775826402306e+14    1.0176883015884048e+10
    5    59    5.8787287295172650e+14    1.8701318150951233e+10
    5    60    1.0989574588590483e+15    3.4374346589961761e+10
    5    61    2.0542670304278518e+15    6.3197407408755379e+10
    5    62    3.8398431948499375e+15    1.1621561458059441e+11
    5    63    7.1771583090847050e+15    2.1376076662387589e+11
    5    64    1.3414538043170840e+16    3.9326721522734326e+11
    5    65    2.5071750692678540e+16    7.2367188959817273e+11
    5    66    4.6857682427964032e+16    1.3319499803841492e+12
    5    67    8.7572047315286880e+16    2.4520225914069907e+12
    5    68    1.6365904122029882e+17    4.5149141084034863e+12
    5    69    3.0584786693471686e+17    8.3149793662797637e+12
    5    70    5.7156145005675462e+17    1.5316436937943074e+13
    5    71    1.0681036753830199e+18    2.8218731241168617e+13
    5    72    1.9959874663165934e+18    5.1999444728166703e+13
    5    73    3.7298981805161836e+18    9.5838450015852250e+13
    5    74    6.9699825938026179e+18    1.7666849837283428e+14
    5    75    1.3024548808339026e+19    3.2572805481213988e+14
    5    76    2.4338321986739737e+19    6.0065682594213850e+14
    5    77    4.5479549358862434e+19    1.1078256127452544e+15
    5    78    8.4984520503771251e+19    2.0435661013153843e+15
    5    79    1.5880427777491386e+20    3.7703085112456510e+15
    5    80    2.9674523747917811e+20    6.9572024381764440e+15
    5    81    5.5450437013579825e+20    1.2839869942779076e+16
    5    82    1.0361586899961258e+21    2.3700284216336124e+16
    5    83    1.9361903787297410e+21    4.3753437093162888e+16
    5    84    3.6180177693263061e+21    8.0785843948500848e+16
    5    85    6.7607446085471641e+21    1.4918379054546394e+17
    5    86    1.2633389362783757e+22    2.7553078529683002e+17
    5    87    2.3607339390897215e+22    5.0895526702955386e+17
    5    88    4.4113985051661185e+22    9.4026221874406234e+17
    5    89    8.2434285772654453e+22    1.7373094205310083e+18
    5    90    1.5404302648963946e+23    3.2104294678077855e+18
    5    91    2.8785846115606717e+23    5.9334302405469123e+18
    5    92    5.3792156071364018e+23    1.0967415643816602e+19
    5    93    1.0052222360842432e+24    2.0274845273930990e+19
    5    94    1.8784886590875930e+24    3.7485614270124589e+19
    5    95    3.5104159839705752e+24    6.9314585320294097e+19
    5    96    6.5601270751377811e+24    1.2818483244491946e+20
    5    97    1.2259414234505788e+25    2.3708265649890463e+20
    5    98    2.2910317694234131e+25    4.3854403263911297e+20
    5    99    4.2815058614445881e+25    8.1128989308363971e+20
    6     0    2.4399079735751431e-17   -2.8841675716955811e-13
    6     1    1.3540574589458532e-06    2.4489758970825054e-08
    6     2    9.0396418102017980e-05    4.1438046452156083e-07
    6     3    1.1040133523580590e-03    2.2999845211293441e-06
    6     4    6.8322266665566764e-03    8.2487159275129295e-06
    6     5    2.9461977108165786e-02    2.3603087743814206e-05
    6     6    1.0195292583966538e-01    5.9108777590478332e-05
    6     7    3.0508017900331869e-01    1.3594131906144054e-04
    6     8    8.2493860057118329e-01    2.9521412926030577e-04
    6     9    2.0727151434801918e+00    6.1584667012261557e-04
    6    10    4.9301451627795840e+00    1.2479879676499002e-03
    6    11    1.1246089388246705e+01    2.4753110308118722e-03
    6    12    2.4830709646985170e+01    4.8307777631825567e-03
    6    13    5.3428868258595507e+01    9.3112593484443694e-03
    6    14    1.1260939587099097e+02    1.7774653991393767e-02
    6    15    2.3338435309902752e+02    3.3673512614834020e-02
    6    16    4.7705955265023573e+02    6.3408549421201499e-02
    6    17    9.6405303735006851e+02    1.1882314223807078e-01
    6    18    1.9296085341640905e+03    2.2179664067717952e-01
    6    19    3.8311507249402462e+03    4.1269635115480230e-01
    6    20    7.5545571622895777e+03    7.6592080707858523e-01
    6    21    1.4809489595702256e+04    1.4184708402162642e+00
    6    22    2.8885381907828829e+04    2.6224488402711206e+00
    6    23    5.6094254527204917e+04    4.8414989152558991e+00
    6    24    1.0851950811180270e+05    8.9279282420586661e+00
    6    25    2.0924459333500051e+05    1.6447957411788437e+01
    6    26    4.0228481950760371e+05    3.0278921083867161e+01
    6    27    7.7142884246772679e+05    5.5705738640244164e+01
    6    28    1.4759417565609950e+06    1.0243400709767471e+02
    6    29    2.8181497043791530e+06    1.8828602023526696e+02
    6    30    5.3712552683176659e+06    3.4598686014885538e+02
    6    31    1.0220855245597579e+07    6.3562474512178483e+02
    6    32    1.9420955252914432e+07    1.1675319740503760e+03
    6    33    3.6854372179829448e+07    2.1443051326033792e+03
    6    34    6.9855082760244027e+07    3.9379822746719619e+03
    6    35    1.3226546702646066e+08    7.2318086561101891e+03
    6    36    2.5019442533794278e+08    1.3280677858957617e+04
    6    37    4.7285701552342510e+08    2.4389659847432551e+04
    6    38    8.9297069320814657e+08    4.4793363213858036e+04
    6    39    1.6851174050942140e+09    8.2272128404849951e+04
    6    40    3.1778685340459933e+09    1.5112291270339387e+05
    6    41    5.9893389932595396e+09    2.7762123271347140e+05
    6    42    1.1281867608463848e+10    5.1006451045020728e+05
    6    43    2.1240366024764084e+10    9.3724266258028953e+05
    6    44    3.9970513056634537e+10    1.7224127370945718e+06
    6    45    7.5184845879596756e+10    3.1658019541805210e+06
    6    46    1.4136711521861502e+11    5.8196135839539599e+06
    6    47    2.6570960400957855e+11    1.0699673708138421e+07
    6    48    4.9925102931124890e+11    1.9674992611188043e+07
    6    49    9.3776616975061084e+11    3.6184919293600254e+07
    6    50    1.7609380826318035e+12    6.6559591159680538e+07
    6    51    3.3058012353424751e+12    1.2245159443069585e+08
    6    52    6.2044164154144209e+12    2.2531470053456387e+08
    6    53    1.1641914651176199e+13    4.1465434358146775e+08
    6    54    2.1840081258023328e+13    7.6322865337983942e+08
    6    55    4.0963492650920180e+13    1.4050599924701753e+09
    6    56    7.6817223375185469e+13    2.5870611290526175e+09
    6    57    1.4402725022595794e+14    4.7641989496045904e+09
    6    58    2.6999783683077159e+14    8.7749392757329330e+09
    6    59    5.0606951671089888e+14    1.6164748641042442e+10
    6    60    9.4841567485504200e+14    2.9782688428968548e+10
    6    61    1.7771740799721605e+15    5.4881804987436119e+10
    6    62    3.3297197061666900e+15    1.0114904979210468e+11
    6    63    6.2378557488485950e+15    1.8645047927404984e+11
    6    64    1.1684662230290206e+16    3.4374214460366040e+11
    6    65    2.1885334785098472e+16    6.3382434517617017e+11
    6    66    4.0987292074152848e+16    1.1688833055268469e+12
    6    67    7.6755034414863152e+16    2.1559502212900471e+12
    6    68    1.4372375738079245e+17    3.9771397207420112e+12
    6    69    2.6910178230057658e+17    7.3378142362769072e+12
    6    70    5.0381724416590355e+17    1.3540213516103457e+13
    6    71    9.4319156323223757e+17    2.4988859274121223e+13
    6    72    1.7656274297811935e+18    4.6124178886184852e+13
    6    73    3.3050059328648842e+18    8.5147389933469469e+13
    6    74    6.1861587698701640e+18    1.5720765334437700e+14
    6    75    1.1578359954454604e+19    2.9029186302682488e+14
    6    76    2.1669636542479077e+19    5.3611018160235744e+14
    6    77    4.0554228444482503e+19    9.9021716442712188e+14
    6    78    7.5893023393876984e+19    1.8292086226685175e+15
    6    79    1.4202014226570143e+20    3.3794935663674325e+15
    6    80    2.6575504749788640e+20    6.2444588654450140e+15
    6    81    4.9727615579400084e+20    1.1539633347272518e+16
    6    82    9.3046334296664742e+20    2.1327622761901508e+16
    6    83    1.7409541996131244e+21    3.9422609035785024e+16
    6    84    3.2573373688128172e+21    7.2878594798480784e+16
    6    85    6.0943343515012799e+21    1.3474280514546026e+17
    6    86    1.1401939375411618e+22    2.4915029654897974e+17
    6    87    2.1331471925696623e+22    4.6075147611853120e+17
    6    88    3.9907383643328980e+22    8.5215941931365158e+17
    6    89    7.4658055627198194e+22    1.5762425386081787e+18
    6    90    1.3966632179997113e+23    2.9158999987983882e+18
    6    91    2.6127562737771178e+23    5.3947200312837919e+18
    6    92    4.8876357651893045e+23    9.9818543245521838e+18
    6    93    9.1430694636488401e+23    1.8471361728134300e+19
    6    94    1.7103261879292085e+24    3.4184664182354301e+19
    6    95    3.1993376510703878e+24    6.3271452092307997e+19
    6    96    5.9846099847688779e+24    1.1711910255004713e+20
    6    97    1.1194551245123965e+25    2.1681558777491518e+20
    6    98    2.0939821647752330e+25    4.0141675275672617e+20
    6    99    3.9168333524596349e+25    7.4326231299185181e+20
    7     0    7.0903079163245610e-16   -7.0892583160029992e-16
    7     1    6.0660183212351190e-08    1.2785218808491416e-09
    7     2    8.0574440616200398e-06    4.2895144843472750e-08
